t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
2.2060000000e+03	4.1630706383e-01	-5.9665093108e-02	2.7574854996e-03	-5.9665093108e-02	-2.7574854997e-03	5.8369293617e-01	
2.2070000000e+03	4.1626554584e-01	-5.9665696311e-02	2.7541118749e-03	-5.9665696311e-02	-2.7541118750e-03	5.8373445416e-01	
2.2080000000e+03	4.1622409072e-01	-5.9666973120e-02	2.7513420672e-03	-5.9666973120e-02	-2.7513420673e-03	5.8377590928e-01	
2.2090000000e+03	4.1618267024e-01	-5.9667743520e-02	2.7481260285e-03	-5.9667743520e-02	-2.7481260286e-03	5.8381732976e-01	
2.2100000000e+03	4.1614130048e-01	-5.9668001838e-02	2.7444602372e-03	-5.9668001838e-02	-2.7444602372e-03	5.8385869952e-01	
2.2110000000e+03	4.1609999947e-01	-5.9668917051e-02	2.7413839832e-03	-5.9668917051e-02	-2.7413839832e-03	5.8390000053e-01	
2.2120000000e+03	4.1605873873e-01	-5.9669302754e-02	2.7378415250e-03	-5.9669302754e-02	-2.7378415251e-03	5.8394126127e-01	
2.2130000000e+03	4.1601752760e-01	-5.9669498525e-02	2.7341351517e-03	-5.9669498525e-02	-2.7341351518e-03	5.8398247240e-01	
2.2140000000e+03	4.1597636994e-01	-5.9670150378e-02	2.7308386349e-03	-5.9670150378e-02	-2.7308386350e-03	5.8402363006e-01	
2.2150000000e+03	4.1593528175e-01	-5.9671532970e-02	2.7281972683e-03	-5.9671532970e-02	-2.7281972684e-03	5.8406471825e-01	
2.2160000000e+03	4.1589421854e-01	-5.9672574561e-02	2.7252555787e-03	-5.9672574561e-02	-2.7252555789e-03	5.8410578146e-01	
2.2170000000e+03	4.1585320598e-01	-5.9671327018e-02	2.7202868044e-03	-5.9671327018e-02	-2.7202868045e-03	5.8414679402e-01	
2.2180000000e+03	4.1581225239e-01	-5.9671204637e-02	2.7163222843e-03	-5.9671204637e-02	-2.7163222844e-03	5.8418774761e-01	
2.2190000000e+03	4.1577136353e-01	-5.9671680260e-02	2.7128946521e-03	-5.9671680260e-02	-2.7128946522e-03	5.8422863647e-01	
2.2200000000e+03	4.1573052281e-01	-5.9672598658e-02	2.7098645634e-03	-5.9672598658e-02	-2.7098645634e-03	5.8426947719e-01	
2.2210000000e+03	4.1568972585e-01	-5.9673919454e-02	2.7071957673e-03	-5.9673919454e-02	-2.7071957674e-03	5.8431027415e-01	
2.2220000000e+03	4.1564897978e-01	-5.9674398667e-02	2.7037847661e-03	-5.9674398667e-02	-2.7037847661e-03	5.8435102022e-01	
2.2230000000e+03	4.1560828396e-01	-5.9674751910e-02	2.7002666842e-03	-5.9674751910e-02	-2.7002666843e-03	5.8439171604e-01	
2.2240000000e+03	4.1556763629e-01	-5.9675541541e-02	2.6971404770e-03	-5.9675541541e-02	-2.6971404771e-03	5.8443236371e-01	
2.2250000000e+03	4.1552705326e-01	-5.9676243341e-02	2.6939423965e-03	-5.9676243341e-02	-2.6939423966e-03	5.8447294674e-01	
2.2260000000e+03	4.1548651880e-01	-5.9677961389e-02	2.6916509198e-03	-5.9677961389e-02	-2.6916509199e-03	5.8451348120e-01	
2.2270000000e+03	4.1544604215e-01	-5.9681232845e-02	2.6907437025e-03	-5.9681232845e-02	-2.6907437027e-03	5.8455395785e-01	
2.2280000000e+03	4.1540561149e-01	-5.9683560132e-02	2.6890027637e-03	-5.9683560132e-02	-2.6890027641e-03	5.8459438851e-01	
2.2290000000e+03	4.1536521193e-01	-5.9684321039e-02	2.6858744213e-03	-5.9684321039e-02	-2.6858744217e-03	5.8463478807e-01	
2.2300000000e+03	4.1532484159e-01	-5.9678733402e-02	2.6771138102e-03	-5.9678733402e-02	-2.6771138103e-03	5.8467515841e-01	
2.2310000000e+03	4.1528454752e-01	-5.9677641141e-02	2.6723505122e-03	-5.9677641141e-02	-2.6723505122e-03	5.8471545248e-01	
2.2320000000e+03	4.1524431137e-01	-5.9677876840e-02	2.6687713767e-03	-5.9677876840e-02	-2.6687713767e-03	5.8475568863e-01	
2.2330000000e+03	4.1520412221e-01	-5.9678442614e-02	2.6654896418e-03	-5.9678442614e-02	-2.6654896418e-03	5.8479587779e-01	
2.2340000000e+03	4.1516399308e-01	-5.9679052137e-02	2.6622523920e-03	-5.9679052137e-02	-2.6622523920e-03	5.8483600692e-01	
2.2350000000e+03	4.1512389655e-01	-5.9679634046e-02	2.6589936999e-03	-5.9679634046e-02	-2.6589936999e-03	5.8487610345e-01	
2.2360000000e+03	4.1508385793e-01	-5.9680048070e-02	2.6555914451e-03	-5.9680048070e-02	-2.6555914451e-03	5.8491614207e-01	
2.2370000000e+03	4.1504389622e-01	-5.9681495838e-02	2.6531139908e-03	-5.9681495838e-02	-2.6531139909e-03	5.8495610378e-01	
2.2380000000e+03	4.1500394811e-01	-5.9683126376e-02	2.6508000449e-03	-5.9683126376e-02	-2.6508000450e-03	5.8499605189e-01	
2.2390000000e+03	4.1496406143e-01	-5.9683240909e-02	2.6471462655e-03	-5.9683240909e-02	-2.6471462656e-03	5.8503593857e-01	
2.2400000000e+03	4.1492422432e-01	-5.9683350270e-02	2.6434925621e-03	-5.9683350270e-02	-2.6434925622e-03	5.8507577568e-01	
2.2410000000e+03	4.1488443177e-01	-5.9683871261e-02	2.6402084191e-03	-5.9683871261e-02	-2.6402084191e-03	5.8511556823e-01	
2.2420000000e+03	4.1484470755e-01	-5.9685321072e-02	2.6377551391e-03	-5.9685321072e-02	-2.6377551392e-03	5.8515529245e-01	
2.2430000000e+03	4.1480501044e-01	-5.9685267876e-02	2.6339703293e-03	-5.9685267876e-02	-2.6339703294e-03	5.8519498956e-01	
2.2440000000e+03	4.1476536654e-01	-5.9684463787e-02	2.6295240307e-03	-5.9684463787e-02	-2.6295240307e-03	5.8523463346e-01	
2.2450000000e+03	4.1472577787e-01	-5.9684580085e-02	2.6258998759e-03	-5.9684580085e-02	-2.6258998759e-03	5.8527422213e-01	
2.2460000000e+03	4.1468623445e-01	-5.9685108839e-02	2.6226460812e-03	-5.9685108839e-02	-2.6226460812e-03	5.8531376555e-01	
2.2470000000e+03	4.1464676240e-01	-5.9686091915e-02	2.6198022655e-03	-5.9686091915e-02	-2.6198022655e-03	5.8535323760e-01	
2.2480000000e+03	4.1460731032e-01	-5.9687025740e-02	2.6169166138e-03	-5.9687025740e-02	-2.6169166139e-03	5.8539268968e-01	
2.2490000000e+03	4.1456791982e-01	-5.9687212205e-02	2.6133733974e-03	-5.9687212205e-02	-2.6133733975e-03	5.8543208018e-01	
2.2500000000e+03	4.1452859093e-01	-5.9688052315e-02	2.6104161636e-03	-5.9688052315e-02	-2.6104161637e-03	5.8547140907e-01	
2.2510000000e+03	4.1448928787e-01	-5.9688621221e-02	2.6072206373e-03	-5.9688621221e-02	-2.6072206373e-03	5.8551071213e-01	
2.2520000000e+03	4.1445004153e-01	-5.9687983067e-02	2.6029590557e-03	-5.9687983067e-02	-2.6029590557e-03	5.8554995847e-01	
2.2530000000e+03	4.1441084531e-01	-5.9688270153e-02	2.5995234443e-03	-5.9688270153e-02	-2.5995234443e-03	5.8558915469e-01	
2.2540000000e+03	4.1437171458e-01	-5.9689001436e-02	2.5964882705e-03	-5.9689001436e-02	-2.5964882705e-03	5.8562828542e-01	
2.2550000000e+03	4.1433261327e-01	-5.9689641359e-02	2.5933747754e-03	-5.9689641358e-02	-2.5933747754e-03	5.8566738673e-01	
2.2560000000e+03	4.1429355848e-01	-5.9690136879e-02	2.5901374868e-03	-5.9690136879e-02	-2.5901374868e-03	5.8570644152e-01	
2.2570000000e+03	4.1425458394e-01	-5.9691511644e-02	2.5876881799e-03	-5.9691511644e-02	-2.5876881800e-03	5.8574541606e-01	
2.2580000000e+03	4.1421562354e-01	-5.9692706685e-02	2.5850806792e-03	-5.9692706685e-02	-2.5850806793e-03	5.8578437646e-01	
2.2590000000e+03	4.1417672122e-01	-5.9692689401e-02	2.5814025775e-03	-5.9692689401e-02	-2.5814025776e-03	5.8582327878e-01	
2.2600000000e+03	4.1413787776e-01	-5.9693169180e-02	2.5781712146e-03	-5.9693169180e-02	-2.5781712147e-03	5.8586212224e-01	
2.2610000000e+03	4.1409908091e-01	-5.9694613681e-02	2.5758005356e-03	-5.9694613681e-02	-2.5758005357e-03	5.8590091909e-01	
2.2620000000e+03	4.1406033960e-01	-5.9697433836e-02	2.5746561265e-03	-5.9697433835e-02	-2.5746561268e-03	5.8593966040e-01	
2.2630000000e+03	4.1402163601e-01	-5.9698662622e-02	2.5721027582e-03	-5.9698662622e-02	-2.5721027585e-03	5.8597836399e-01	
2.2640000000e+03	4.1398296986e-01	-5.9698618136e-02	2.5684227469e-03	-5.9698618136e-02	-2.5684227472e-03	5.8601703014e-01	
2.2650000000e+03	4.1394435200e-01	-5.9697778526e-02	2.5640415243e-03	-5.9697778526e-02	-2.5640415245e-03	5.8605564800e-01	
2.2660000000e+03	4.1390578734e-01	-5.9696748699e-02	2.5594964730e-03	-5.9696748699e-02	-2.5594964731e-03	5.8609421266e-01	
2.2670000000e+03	4.1386727158e-01	-5.9696191402e-02	2.5553754470e-03	-5.9696191402e-02	-2.5553754471e-03	5.8613272842e-01	
2.2680000000e+03	4.1382880695e-01	-5.9696190341e-02	2.5517529544e-03	-5.9696190341e-02	-2.5517529545e-03	5.8617119305e-01	
2.2690000000e+03	4.1379038589e-01	-5.9696685774e-02	2.5485752563e-03	-5.9696685774e-02	-2.5485752563e-03	5.8620961411e-01	
2.2700000000e+03	4.1375203698e-01	-5.9698237770e-02	2.5463421657e-03	-5.9698237770e-02	-2.5463421658e-03	5.8624796302e-01	
2.2710000000e+03	4.1371370988e-01	-5.9699210630e-02	2.5435970820e-03	-5.9699210630e-02	-2.5435970821e-03	5.8628629012e-01	
2.2720000000e+03	4.1367542807e-01	-5.9699048764e-02	2.5398490702e-03	-5.9699048764e-02	-2.5398490703e-03	5.8632457193e-01	
2.2730000000e+03	4.1363721138e-01	-5.9699370880e-02	2.5365367766e-03	-5.9699370880e-02	-2.5365367767e-03	5.8636278862e-01	
2.2740000000e+03	4.1359904444e-01	-5.9700373952e-02	2.5338335891e-03	-5.9700373952e-02	-2.5338335892e-03	5.8640095556e-01	
2.2750000000e+03	4.1356090636e-01	-5.9701666725e-02	2.5313902592e-03	-5.9701666724e-02	-2.5313902594e-03	5.8643909364e-01	
2.2760000000e+03	4.1352281527e-01	-5.9699939047e-02	2.5262703778e-03	-5.9699939047e-02	-2.5262703779e-03	5.8647718473e-01	
2.2770000000e+03	4.1348477837e-01	-5.9699846788e-02	2.5226072096e-03	-5.9699846788e-02	-2.5226072097e-03	5.8651522163e-01	
2.2780000000e+03	4.1344680400e-01	-5.9700335004e-02	2.5194651628e-03	-5.9700335004e-02	-2.5194651628e-03	5.8655319600e-01	
2.2790000000e+03	4.1340887358e-01	-5.9701106929e-02	2.5165790756e-03	-5.9701106929e-02	-2.5165790757e-03	5.8659112642e-01	
2.2800000000e+03	4.1337098007e-01	-5.9702115793e-02	2.5139067730e-03	-5.9702115793e-02	-2.5139067731e-03	5.8662901993e-01	
2.2810000000e+03	4.1333313875e-01	-5.9702621842e-02	2.5107930829e-03	-5.9702621842e-02	-2.5107930830e-03	5.8666686125e-01	
2.2820000000e+03	4.1329534512e-01	-5.9703342848e-02	2.5078746797e-03	-5.9703342848e-02	-2.5078746798e-03	5.8670465488e-01	
2.2830000000e+03	4.1325760216e-01	-5.9704794945e-02	2.5056099689e-03	-5.9704794945e-02	-2.5056099690e-03	5.8674239784e-01	
2.2840000000e+03	4.1321989763e-01	-5.9704940437e-02	2.5021891239e-03	-5.9704940437e-02	-2.5021891240e-03	5.8678010237e-01	
2.2850000000e+03	4.1318224015e-01	-5.9704664470e-02	2.4983986177e-03	-5.9704664470e-02	-2.4983986178e-03	5.8681775985e-01	
2.2860000000e+03	4.1314462762e-01	-5.9704842221e-02	2.4950150674e-03	-5.9704842221e-02	-2.4950150674e-03	5.8685537238e-01	
2.2870000000e+03	4.1310707745e-01	-5.9705657141e-02	2.4922029456e-03	-5.9705657141e-02	-2.4922029457e-03	5.8689292255e-01	
2.2880000000e+03	4.1306956235e-01	-5.9705976620e-02	2.4889543680e-03	-5.9705976620e-02	-2.4889543681e-03	5.8693043765e-01	
2.2890000000e+03	4.1303209492e-01	-5.9706130645e-02	2.4855634199e-03	-5.9706130645e-02	-2.4855634199e-03	5.8696790508e-01	
2.2900000000e+03	4.1299467380e-01	-5.9706731236e-02	2.4825732085e-03	-5.9706731236e-02	-2.4825732085e-03	5.8700532620e-01	
2.2910000000e+03	4.1295731342e-01	-5.9707576166e-02	2.4798055916e-03	-5.9707576166e-02	-2.4798055917e-03	5.8704268658e-01	
2.2920000000e+03	4.1291998053e-01	-5.9708128369e-02	2.4767807380e-03	-5.9708128369e-02	-2.4767807381e-03	5.8708001947e-01	
2.2930000000e+03	4.1288269583e-01	-5.9707821266e-02	2.4729976933e-03	-5.9707821266e-02	-2.4729976933e-03	5.8711730417e-01	
2.2940000000e+03	4.1284546733e-01	-5.9708158250e-02	2.4697916380e-03	-5.9708158250e-02	-2.4697916381e-03	5.8715453267e-01	
2.2950000000e+03	4.1280829893e-01	-5.9709364737e-02	2.4673630183e-03	-5.9709364737e-02	-2.4673630184e-03	5.8719170107e-01	
2.2960000000e+03	4.1277115076e-01	-5.9710863996e-02	2.4651961709e-03	-5.9710863996e-02	-2.4651961710e-03	5.8722884924e-01	
2.2970000000e+03	4.1273406218e-01	-5.9710920994e-02	2.4617547703e-03	-5.9710920994e-02	-2.4617547703e-03	5.8726593782e-01	
2.2980000000e+03	4.1269701869e-01	-5.9711170744e-02	2.4584887043e-03	-5.9711170744e-02	-2.4584887044e-03	5.8730298131e-01	
2.2990000000e+03	4.1266001586e-01	-5.9711913319e-02	2.4556639012e-03	-5.9711913319e-02	-2.4556639013e-03	5.8733998414e-01	
2.3000000000e+03	4.1262308025e-01	-5.9713994293e-02	2.4540334016e-03	-5.9713994293e-02	-2.4540334017e-03	5.8737691975e-01	
2.3010000000e+03	4.1258616784e-01	-5.9714487551e-02	2.4509958172e-03	-5.9714487551e-02	-2.4509958173e-03	5.8741383216e-01	
2.3020000000e+03	4.1254929646e-01	-5.9713332950e-02	2.4464994414e-03	-5.9713332950e-02	-2.4464994415e-03	5.8745070354e-01	
2.3030000000e+03	4.1251247386e-01	-5.9712715888e-02	2.4424847841e-03	-5.9712715888e-02	-2.4424847842e-03	5.8748752614e-01	
2.3040000000e+03	4.1247570665e-01	-5.9712833451e-02	2.4391273992e-03	-5.9712833451e-02	-2.4391273993e-03	5.8752429335e-01	
2.3050000000e+03	4.1243899611e-01	-5.9713522590e-02	2.4362826857e-03	-5.9713522590e-02	-2.4362826858e-03	5.8756100389e-01	
2.3060000000e+03	4.1240230955e-01	-5.9714072491e-02	2.4333166422e-03	-5.9714072491e-02	-2.4333166422e-03	5.8759769045e-01	
2.3070000000e+03	4.1236567762e-01	-5.9713764855e-02	2.4295945850e-03	-5.9713764855e-02	-2.4295945851e-03	5.8763432238e-01	
2.3080000000e+03	4.1232908842e-01	-5.9714104131e-02	2.4264507551e-03	-5.9714104131e-02	-2.4264507551e-03	5.8767091158e-01	
2.3090000000e+03	4.1229257495e-01	-5.9715190276e-02	2.4239769832e-03	-5.9715190276e-02	-2.4239769833e-03	5.8770742505e-01	
2.3100000000e+03	4.1225606463e-01	-5.9716307430e-02	2.4215310312e-03	-5.9716307430e-02	-2.4215310313e-03	5.8774393537e-01	
2.3110000000e+03	4.1221962347e-01	-5.9716528581e-02	2.4182962913e-03	-5.9716528581e-02	-2.4182962914e-03	5.8778037653e-01	
2.3120000000e+03	4.1218322954e-01	-5.9717273223e-02	2.4155306525e-03	-5.9717273223e-02	-2.4155306526e-03	5.8781677046e-01	
2.3130000000e+03	4.1214686329e-01	-5.9718306896e-02	2.4130241663e-03	-5.9718306896e-02	-2.4130241664e-03	5.8785313671e-01	
2.3140000000e+03	4.1211054601e-01	-5.9717199528e-02	2.4086218866e-03	-5.9717199528e-02	-2.4086218867e-03	5.8788945399e-01	
2.3150000000e+03	4.1207428018e-01	-5.9717327660e-02	2.4053210895e-03	-5.9717327660e-02	-2.4053210895e-03	5.8792571982e-01	
2.3160000000e+03	4.1203807458e-01	-5.9717913753e-02	2.4024324531e-03	-5.9717913753e-02	-2.4024324532e-03	5.8796192542e-01	
2.3170000000e+03	4.1200189269e-01	-5.9718460671e-02	2.3995112779e-03	-5.9718460671e-02	-2.3995112779e-03	5.8799810731e-01	
2.3180000000e+03	4.1196575827e-01	-5.9718794395e-02	2.3964053391e-03	-5.9718794395e-02	-2.3964053391e-03	5.8803424173e-01	
2.3190000000e+03	4.1192969897e-01	-5.9720106445e-02	2.3941748427e-03	-5.9720106445e-02	-2.3941748427e-03	5.8807030103e-01	
2.3200000000e+03	4.1189364496e-01	-5.9721442051e-02	2.3919657531e-03	-5.9721442051e-02	-2.3919657532e-03	5.8810635504e-01	
2.3210000000e+03	4.1185765597e-01	-5.9721459076e-02	2.3885924026e-03	-5.9721459076e-02	-2.3885924027e-03	5.8814234403e-01	
2.3220000000e+03	4.1182171326e-01	-5.9721928881e-02	2.3856253005e-03	-5.9721928881e-02	-2.3856253006e-03	5.8817828674e-01	
2.3230000000e+03	4.1178580604e-01	-5.9722705095e-02	2.3829335106e-03	-5.9722705095e-02	-2.3829335107e-03	5.8821419396e-01	
2.3240000000e+03	4.1174995495e-01	-5.9723878298e-02	2.3805993767e-03	-5.9723878298e-02	-2.3805993768e-03	5.8825004505e-01	
2.3250000000e+03	4.1171413398e-01	-5.9723467238e-02	2.3768618737e-03	-5.9723467238e-02	-2.3768618738e-03	5.8828586602e-01	
2.3260000000e+03	4.1167836094e-01	-5.9722830239e-02	2.3729283379e-03	-5.9722830239e-02	-2.3729283380e-03	5.8832163906e-01	
2.3270000000e+03	4.1164263746e-01	-5.9722958597e-02	2.3696788060e-03	-5.9722958597e-02	-2.3696788060e-03	5.8835736254e-01	
2.3280000000e+03	4.1160695207e-01	-5.9723465091e-02	2.3667684967e-03	-5.9723465091e-02	-2.3667684967e-03	5.8839304793e-01	
2.3290000000e+03	4.1157133277e-01	-5.9724337500e-02	2.3641891986e-03	-5.9724337500e-02	-2.3641891986e-03	5.8842866723e-01	
2.3300000000e+03	4.1153573456e-01	-5.9725006023e-02	2.3614309157e-03	-5.9725006023e-02	-2.3614309157e-03	5.8846426544e-01	
2.3310000000e+03	4.1150018162e-01	-5.9724970954e-02	2.3580523811e-03	-5.9724970954e-02	-2.3580523812e-03	5.8849981838e-01	
2.3320000000e+03	4.1146469291e-01	-5.9725581938e-02	2.3552533352e-03	-5.9725581938e-02	-2.3552533353e-03	5.8853530709e-01	
2.3330000000e+03	4.1142923709e-01	-5.9726170233e-02	2.3524372477e-03	-5.9726170233e-02	-2.3524372478e-03	5.8857076291e-01	
2.3340000000e+03	4.1139381614e-01	-5.9726747914e-02	2.3496150226e-03	-5.9726747914e-02	-2.3496150227e-03	5.8860618386e-01	
2.3350000000e+03	4.1135846410e-01	-5.9727796938e-02	2.3472176531e-03	-5.9727796938e-02	-2.3472176532e-03	5.8864153590e-01	
2.3360000000e+03	4.1132312879e-01	-5.9727714267e-02	2.3438173566e-03	-5.9727714267e-02	-2.3438173567e-03	5.8867687121e-01	
2.3370000000e+03	4.1128784670e-01	-5.9727131264e-02	2.3399779725e-03	-5.9727131264e-02	-2.3399779725e-03	5.8871215330e-01	
2.3380000000e+03	4.1125261814e-01	-5.9727464050e-02	2.3369564905e-03	-5.9727464050e-02	-2.3369564905e-03	5.8874738186e-01	
2.3390000000e+03	4.1121741634e-01	-5.9727990472e-02	2.3341094001e-03	-5.9727990472e-02	-2.3341094002e-03	5.8878258366e-01	
2.3400000000e+03	4.1118227398e-01	-5.9728319400e-02	2.3310926095e-03	-5.9728319400e-02	-2.3310926095e-03	5.8881772602e-01	
2.3410000000e+03	4.1114718777e-01	-5.9729119544e-02	2.3284993619e-03	-5.9729119544e-02	-2.3284993619e-03	5.8885281223e-01	
2.3420000000e+03	4.1111212248e-01	-5.9730104064e-02	2.3260717361e-03	-5.9730104064e-02	-2.3260717361e-03	5.8888787752e-01	
2.3430000000e+03	4.1107710711e-01	-5.9730577064e-02	2.3231947810e-03	-5.9730577064e-02	-2.3231947811e-03	5.8892289289e-01	
2.3440000000e+03	4.1104213746e-01	-5.9731220262e-02	2.3204732010e-03	-5.9731220262e-02	-2.3204732011e-03	5.8895786254e-01	
2.3450000000e+03	4.1100721513e-01	-5.9732566111e-02	2.3183797540e-03	-5.9732566111e-02	-2.3183797541e-03	5.8899278487e-01	
2.3460000000e+03	4.1097232815e-01	-5.9732723129e-02	2.3152344190e-03	-5.9732723129e-02	-2.3152344191e-03	5.8902767185e-01	
2.3470000000e+03	4.1093748481e-01	-5.9732495581e-02	2.3117518488e-03	-5.9732495581e-02	-2.3117518489e-03	5.8906251519e-01	
2.3480000000e+03	4.1090268211e-01	-5.9732708712e-02	2.3086642557e-03	-5.9732708712e-02	-2.3086642557e-03	5.8909731789e-01	
2.3490000000e+03	4.1086794168e-01	-5.9733674503e-02	2.3062505927e-03	-5.9733674503e-02	-2.3062505928e-03	5.8913205832e-01	
2.3500000000e+03	4.1083322190e-01	-5.9733597726e-02	2.3029134818e-03	-5.9733597726e-02	-2.3029134818e-03	5.8916677810e-01	
2.3510000000e+03	4.1079855457e-01	-5.9733216476e-02	2.2993110573e-03	-5.9733216476e-02	-2.2993110574e-03	5.8920144543e-01	
2.3520000000e+03	4.1076393777e-01	-5.9733590752e-02	2.2963840000e-03	-5.9733590752e-02	-2.2963840000e-03	5.8923606223e-01	
2.3530000000e+03	4.1072935422e-01	-5.9734201222e-02	2.2936697229e-03	-5.9734201222e-02	-2.2936697230e-03	5.8927064578e-01	
2.3540000000e+03	4.1069482330e-01	-5.9734695665e-02	2.2908574120e-03	-5.9734695665e-02	-2.2908574120e-03	5.8930517670e-01	
2.3550000000e+03	4.1066033088e-01	-5.9735348328e-02	2.2881891656e-03	-5.9735348328e-02	-2.2881891656e-03	5.8933966912e-01	
2.3560000000e+03	4.1062588682e-01	-5.9736387548e-02	2.2858685824e-03	-5.9736387548e-02	-2.2858685825e-03	5.8937411318e-01	
2.3570000000e+03	4.1059147834e-01	-5.9736880127e-02	2.2830661467e-03	-5.9736880127e-02	-2.2830661467e-03	5.8940852166e-01	
2.3580000000e+03	4.1055711258e-01	-5.9737177304e-02	2.2800942928e-03	-5.9737177304e-02	-2.2800942929e-03	5.8944288742e-01	
2.3590000000e+03	4.1052279611e-01	-5.9738052596e-02	2.2776402193e-03	-5.9738052596e-02	-2.2776402193e-03	5.8947720389e-01	
2.3600000000e+03	4.1048851490e-01	-5.9737985519e-02	2.2743530100e-03	-5.9737985518e-02	-2.2743530100e-03	5.8951148510e-01	
2.3610000000e+03	4.1045428044e-01	-5.9737901363e-02	2.2710550441e-03	-5.9737901363e-02	-2.2710550442e-03	5.8954571956e-01	
2.3620000000e+03	4.1042008740e-01	-5.9738371240e-02	2.2682527421e-03	-5.9738371240e-02	-2.2682527422e-03	5.8957991260e-01	
2.3630000000e+03	4.1038595128e-01	-5.9739619965e-02	2.2661471116e-03	-5.9739619965e-02	-2.2661471117e-03	5.8961404872e-01	
2.3640000000e+03	4.1035184009e-01	-5.9740346401e-02	2.2635802400e-03	-5.9740346401e-02	-2.2635802401e-03	5.8964815991e-01	
2.3650000000e+03	4.1031776986e-01	-5.9740400430e-02	2.2604203901e-03	-5.9740400430e-02	-2.2604203901e-03	5.8968223014e-01	
2.3660000000e+03	4.1028375712e-01	-5.9741055403e-02	2.2577993558e-03	-5.9741055403e-02	-2.2577993559e-03	5.8971624288e-01	
2.3670000000e+03	4.1024978432e-01	-5.9741891003e-02	2.2553424100e-03	-5.9741891003e-02	-2.2553424101e-03	5.8975021568e-01	
2.3680000000e+03	4.1021584120e-01	-5.9742751899e-02	2.2529107102e-03	-5.9742751899e-02	-2.2529107103e-03	5.8978415880e-01	
2.3690000000e+03	4.1018194715e-01	-5.9742391369e-02	2.2493994824e-03	-5.9742391369e-02	-2.2493994825e-03	5.8981805285e-01	
2.3700000000e+03	4.1014809985e-01	-5.9742466438e-02	2.2462792975e-03	-5.9742466438e-02	-2.2462792976e-03	5.8985190015e-01	
2.3710000000e+03	4.1011429412e-01	-5.9743056631e-02	2.2436202555e-03	-5.9743056631e-02	-2.2436202555e-03	5.8988570588e-01	
2.3720000000e+03	4.1008052638e-01	-5.9744164520e-02	2.2414243008e-03	-5.9744164520e-02	-2.2414243009e-03	5.8991947362e-01	
2.3730000000e+03	4.1004679055e-01	-5.9742988355e-02	2.2372040059e-03	-5.9742988355e-02	-2.2372040059e-03	5.8995320945e-01	
2.3740000000e+03	4.1001310842e-01	-5.9742916139e-02	2.2339686411e-03	-5.9742916139e-02	-2.2339686411e-03	5.8998689158e-01	
2.3750000000e+03	4.0997947958e-01	-5.9743358473e-02	2.2311950127e-03	-5.9743358473e-02	-2.2311950127e-03	5.9002052042e-01	
2.3760000000e+03	4.0994587784e-01	-5.9743844389e-02	2.2284626198e-03	-5.9743844389e-02	-2.2284626198e-03	5.9005412216e-01	
2.3770000000e+03	4.0991231966e-01	-5.9744285360e-02	2.2256944349e-03	-5.9744285360e-02	-2.2256944349e-03	5.9008768034e-01	
2.3780000000e+03	4.0987882235e-01	-5.9745178362e-02	2.2233332067e-03	-5.9745178362e-02	-2.2233332067e-03	5.9012117765e-01	
2.3790000000e+03	4.0984533892e-01	-5.9746102101e-02	2.2210005673e-03	-5.9746102101e-02	-2.2210005674e-03	5.9015466108e-01	
2.3800000000e+03	4.0981191405e-01	-5.9746334104e-02	2.2180594516e-03	-5.9746334104e-02	-2.2180594516e-03	5.9018808595e-01	
2.3810000000e+03	4.0977853738e-01	-5.9747296707e-02	2.2157713613e-03	-5.9747296707e-02	-2.2157713614e-03	5.9022146262e-01	
2.3820000000e+03	4.0974518274e-01	-5.9748525869e-02	2.2137219440e-03	-5.9748525869e-02	-2.2137219441e-03	5.9025481726e-01	
2.3830000000e+03	4.0971187633e-01	-5.9747843132e-02	2.2099800512e-03	-5.9747843132e-02	-2.2099800513e-03	5.9028812367e-01	
2.3840000000e+03	4.0967861625e-01	-5.9747781656e-02	2.2067939566e-03	-5.9747781656e-02	-2.2067939566e-03	5.9032138375e-01	
2.3850000000e+03	4.0964540026e-01	-5.9748238855e-02	2.2040723927e-03	-5.9748238855e-02	-2.2040723928e-03	5.9035459974e-01	
2.3860000000e+03	4.0961221293e-01	-5.9749020834e-02	2.2016418057e-03	-5.9749020834e-02	-2.2016418058e-03	5.9038778707e-01	
2.3870000000e+03	4.0957907203e-01	-5.9748598469e-02	2.1981466044e-03	-5.9748598469e-02	-2.1981466044e-03	5.9042092797e-01	
2.3880000000e+03	4.0954598147e-01	-5.9748834886e-02	2.1952408823e-03	-5.9748834886e-02	-2.1952408823e-03	5.9045401853e-01	
2.3890000000e+03	4.0951293894e-01	-5.9749743967e-02	2.1929367447e-03	-5.9749743967e-02	-2.1929367448e-03	5.9048706106e-01	
2.3900000000e+03	4.0947992691e-01	-5.9751078570e-02	2.1910131764e-03	-5.9751078570e-02	-2.1910131765e-03	5.9052007309e-01	
2.3910000000e+03	4.0944695198e-01	-5.9751561828e-02	2.1883374389e-03	-5.9751561827e-02	-2.1883374390e-03	5.9055304802e-01	
2.3920000000e+03	4.0941401849e-01	-5.9751689960e-02	2.1853503916e-03	-5.9751689959e-02	-2.1853503917e-03	5.9058598151e-01	
2.3930000000e+03	4.0938112795e-01	-5.9752266152e-02	2.1827650902e-03	-5.9752266152e-02	-2.1827650902e-03	5.9061887205e-01	
